latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-7.083,-34.985,330.7,1.1,1.1,2019-11-08,1550,A,83,6.0NRT,302,19.6,D
-7.414,-37.65,332,1.7,1.3,2019-11-08,1550,A,73,6.0NRT,307.8,26.8,D
-7.416,-37.665,328.6,1.7,1.3,2019-11-08,1550,A,65,6.0NRT,309.9,17.4,D
-6.842,-35.099,321.8,1.1,1.1,2019-11-08,1550,A,57,6.0NRT,304.2,9.3,D
-6.832,-35.091,331.5,1.1,1.1,2019-11-08,1550,A,84,6.0NRT,302.9,22.3,D
-7.355,-39.698,332.7,2.4,1.5,2019-11-08,1550,A,77,6.0NRT,305.8,67.7,D
-7.358,-39.719,339.4,2.4,1.5,2019-11-08,1550,A,85,6.0NRT,308.2,106.1,D
-7.331,-39.833,328.8,2.4,1.5,2019-11-08,1550,A,71,6.0NRT,305.9,58.3,D
-7.334,-39.855,341.4,2.5,1.5,2019-11-08,1550,A,87,6.0NRT,306.8,127.9,D
-7.336,-39.839,326.8,2.4,1.5,2019-11-08,1550,A,60,6.0NRT,305.8,46.1,D
-7.339,-39.861,326.4,2.5,1.5,2019-11-08,1550,A,55,6.0NRT,305.6,44.8,D
-7.323,-39.841,332.1,2.4,1.5,2019-11-08,1550,A,77,6.0NRT,305.4,76.1,D
-6.672,-35.197,322,1.1,1.1,2019-11-08,1550,A,47,6.0NRT,305.3,8,D
-7.003,-38.333,325.5,1.8,1.3,2019-11-08,1550,A,37,6.0NRT,308.7,15.3,D
-6.986,-38.386,332.2,1.9,1.3,2019-11-08,1550,A,73,6.0NRT,310.5,32.8,D
-6.983,-38.455,329.7,1.9,1.3,2019-11-08,1550,A,42,6.0NRT,311.3,25.9,D
-6.953,-38.511,349.8,1.9,1.3,2019-11-08,1550,A,93,6.0NRT,315.9,104.3,D
-6.948,-38.519,344,1.9,1.3,2019-11-08,1550,A,88,6.0NRT,315.6,74.9,D
-6.918,-38.386,348.2,1.9,1.3,2019-11-08,1550,A,92,6.0NRT,315.1,93.1,D
-6.92,-38.403,338.8,1.9,1.3,2019-11-08,1550,A,82,6.0NRT,315.4,51.8,D
-6.906,-38.388,391.9,1.9,1.3,2019-11-08,1550,A,100,6.0NRT,316.6,461.1,D
-6.909,-38.405,380.3,1.9,1.3,2019-11-08,1550,A,100,6.0NRT,314.7,330.7,D
-6.517,-35.687,346.7,1.2,1.1,2019-11-08,1550,A,90,6.0NRT,305.1,55.6,D
-6.519,-35.697,346.7,1.2,1.1,2019-11-08,1550,A,90,6.0NRT,304.1,56.1,D
-6.716,-37.486,327.4,1.6,1.2,2019-11-08,1550,A,30,6.0NRT,309.6,13.1,D
-6.718,-37.5,344.4,1.6,1.2,2019-11-08,1550,A,88,6.0NRT,310.2,63,D
-6.701,-37.46,343.5,1.6,1.2,2019-11-08,1550,A,87,6.0NRT,305,55,D
-6.703,-37.473,340.1,1.6,1.2,2019-11-08,1550,A,83,6.0NRT,309.6,44.2,D
-6.705,-37.487,343,1.6,1.2,2019-11-08,1550,A,86,6.0NRT,310.1,56.5,D
-6.707,-37.501,340.4,1.6,1.2,2019-11-08,1550,A,83,6.0NRT,310.1,49.4,D
-6.782,-38.05,342.1,1.7,1.3,2019-11-08,1550,A,86,6.0NRT,317.2,52.5,D
-6.69,-37.461,331.9,1.6,1.2,2019-11-08,1550,A,60,6.0NRT,311.3,19.6,D
-6.679,-37.462,328.8,1.6,1.2,2019-11-08,1550,A,45,6.0NRT,311.3,11.9,D
-6.711,-39.17,354.5,2.1,1.4,2019-11-08,1550,A,96,6.0NRT,312.3,165.8,D
-6.714,-39.189,349.5,2.1,1.4,2019-11-08,1550,A,93,6.0NRT,313,135,D
-6.623,-38.908,335.7,2,1.4,2019-11-08,1550,A,79,6.0NRT,315.2,41.5,D
-6.61,-38.909,343.7,2,1.4,2019-11-08,1550,A,88,6.0NRT,315.2,78.7,D
-6.48,-38.205,333.4,1.8,1.3,2019-11-08,1550,A,72,6.0NRT,316.3,27.5,D
-6.495,-38.73,334.7,1.9,1.4,2019-11-08,1550,A,77,6.0NRT,311.8,40.7,D
-6.498,-38.749,349.2,1.9,1.4,2019-11-08,1550,A,92,6.0NRT,315.3,109.3,D
-6.374,-38.511,337.5,1.9,1.3,2019-11-08,1550,A,81,6.0NRT,313,56.9,D
-6.488,-39.556,336.5,2.3,1.5,2019-11-08,1550,A,81,6.0NRT,309.9,70.9,D
-6.162,-37.877,350.3,1.6,1.3,2019-11-08,1550,A,93,6.0NRT,313,91.6,D
-6.164,-37.891,379.5,1.7,1.3,2019-11-08,1550,A,100,6.0NRT,313.9,279.3,D
-6.166,-37.907,330,1.7,1.3,2019-11-08,1550,A,33,6.0NRT,310,24.1,D
-6.151,-37.878,335.3,1.6,1.3,2019-11-08,1550,A,66,6.0NRT,312,38.3,D
-6.153,-37.892,344,1.7,1.3,2019-11-08,1550,A,87,6.0NRT,309.4,70.9,D
-6.152,-37.884,340.1,1.6,1.3,2019-11-08,1550,A,80,6.0NRT,311.7,56.1,D
-6.219,-40.625,334,2.7,1.6,2019-11-08,1550,A,78,6.0NRT,308.7,70.2,D
-6.227,-40.605,328.5,2.7,1.6,2019-11-08,1550,A,67,6.0NRT,311.1,41.4,D
-6.23,-40.629,328.9,2.7,1.6,2019-11-08,1550,A,68,6.0NRT,310.2,42.3,D
-6.033,-39.465,337.6,2.2,1.4,2019-11-08,1550,A,81,6.0NRT,313,66,D
-6.145,-40.896,330.4,2.8,1.6,2019-11-08,1550,A,72,6.0NRT,308.7,67,D
-6.079,-40.957,364.5,2.9,1.6,2019-11-08,1550,A,100,6.0NRT,306.4,390.7,D
-6.083,-40.984,354.1,2.9,1.6,2019-11-08,1550,A,96,6.0NRT,308,261.6,D
-6.092,-40.961,331.3,2.9,1.6,2019-11-08,1550,A,74,6.0NRT,309.4,72,D
-5.687,-38.085,335.8,1.7,1.3,2019-11-08,1550,A,73,6.0NRT,316.8,22.9,D
-6.078,-40.962,369.8,2.9,1.6,2019-11-08,1550,A,100,6.0NRT,306,470.2,D
-6.081,-40.989,337.4,2.9,1.6,2019-11-08,1550,A,82,6.0NRT,307,112.6,D
-5.83,-40.936,325.1,2.8,1.6,2019-11-08,1550,A,43,6.0NRT,306.6,34.8,D
-5.801,-40.94,327.3,2.8,1.6,2019-11-08,1550,A,52,6.0NRT,307.6,51.7,D
-5.787,-40.941,328.3,2.8,1.6,2019-11-08,1550,A,56,6.0NRT,306,58.2,D
-5.832,-41.285,333.9,3,1.7,2019-11-08,1550,A,79,6.0NRT,307.1,88.6,D
-5.818,-41.287,326.2,3,1.7,2019-11-08,1550,A,36,6.0NRT,304.4,36.8,D
-5.15,-36.86,344.6,1.4,1.2,2019-11-08,1550,A,88,6.0NRT,307.3,51.5,D
-5.152,-36.872,341,1.4,1.2,2019-11-08,1550,A,84,6.0NRT,307.3,41.6,D
-5.274,-38.982,332.8,1.9,1.4,2019-11-08,1550,A,76,6.0NRT,312,29.6,D
-5.261,-38.983,335.9,1.9,1.4,2019-11-08,1550,A,80,6.0NRT,312.4,41.8,D
-5.357,-40.997,340.9,2.8,1.6,2019-11-08,1550,A,87,6.0NRT,302.8,142.4,D
-5.36,-41.023,336.3,2.8,1.6,2019-11-08,1550,A,82,6.0NRT,303.4,104.4,D
-4.9,-37.62,328.2,1.5,1.2,2019-11-08,1550,A,55,6.0NRT,307.3,19.4,D
-5.355,-41.002,344.3,2.8,1.6,2019-11-08,1550,A,90,6.0NRT,304,167.4,D
-5.358,-41.028,333,2.8,1.6,2019-11-08,1550,A,78,6.0NRT,303.5,81.3,D
-4.844,-38.527,327.6,1.8,1.3,2019-11-08,1550,A,65,6.0NRT,302.4,27.1,D
-4.788,-39.915,336.2,2.3,1.5,2019-11-08,1550,A,84,6.0NRT,301.4,84.8,D
-4.79,-39.921,326.2,2.3,1.5,2019-11-08,1550,A,72,6.0NRT,300.4,38.9,D
-4.751,-40.538,333,2.5,1.5,2019-11-08,1550,A,81,6.0NRT,311.4,59.3,D
-4.617,-39.615,338.9,2.1,1.4,2019-11-08,1550,A,87,6.0NRT,306.1,81.4,D
-4.745,-40.544,344.3,2.5,1.5,2019-11-08,1550,A,91,6.0NRT,311.6,129.8,D
-4.581,-39.448,380.6,2.1,1.4,2019-11-08,1550,A,100,6.0NRT,300.8,411.6,D
-4.583,-39.467,344.4,2.1,1.4,2019-11-08,1550,A,91,6.0NRT,297.2,112,D
-4.713,-40.412,331.1,2.5,1.5,2019-11-08,1550,A,80,6.0NRT,307,47.9,D
-4.716,-40.64,330.7,2.6,1.5,2019-11-08,1550,A,79,6.0NRT,306.2,58.6,D
-4.744,-40.848,357.8,2.7,1.6,2019-11-08,1550,A,98,6.0NRT,303.4,291.5,D
-4.73,-40.849,354.1,2.7,1.6,2019-11-08,1550,A,97,6.0NRT,300.5,256.6,D
-4.732,-40.87,342.4,2.7,1.6,2019-11-08,1550,A,90,6.0NRT,294,162.9,D
-4.736,-40.833,334.4,2.7,1.6,2019-11-08,1550,A,77,6.0NRT,304.6,90.2,D
-4.739,-40.854,354.3,2.7,1.6,2019-11-08,1550,A,97,6.0NRT,301.2,255,D
-4.724,-40.855,332.1,2.7,1.6,2019-11-08,1550,A,76,6.0NRT,297.6,92.6,D
-4.727,-40.877,321.1,2.7,1.6,2019-11-08,1550,A,55,6.0NRT,291.8,43.9,D
-4.245,-38.668,324.3,1.8,1.3,2019-11-08,1550,A,56,6.0NRT,299.4,22.9,D
-4.191,-38.79,323.5,1.8,1.3,2019-11-08,1550,A,61,6.0NRT,301,29.2,D
-4.466,-40.957,322.5,2.7,1.6,2019-11-08,1550,A,47,6.0NRT,298,36.5,D
-4.1,-38.792,412.5,1.8,1.3,2019-11-08,1550,A,100,6.0NRT,310.1,760.5,D
-4.102,-38.808,373.2,1.8,1.3,2019-11-08,1550,A,100,6.0NRT,305.4,269,D
-4.069,-38.828,354.3,1.8,1.3,2019-11-08,1550,A,97,6.0NRT,306,137.4,D
-4.08,-38.907,341.3,1.8,1.3,2019-11-08,1550,A,89,6.0NRT,303,81,D
-4.072,-38.819,349.1,1.8,1.3,2019-11-08,1550,A,94,6.0NRT,306.8,110.5,D
-4.074,-38.834,339.7,1.8,1.3,2019-11-08,1550,A,88,6.0NRT,304.9,70.2,D
-4.085,-38.912,323.4,1.8,1.3,2019-11-08,1550,A,46,6.0NRT,300.7,22.4,D
-4.073,-38.916,327,1.8,1.3,2019-11-08,1550,A,48,6.0NRT,303.5,28.8,D
-3.891,-38.866,341.3,1.8,1.3,2019-11-08,1550,A,89,6.0NRT,305.2,73.3,D
-3.894,-38.856,338,1.8,1.3,2019-11-08,1550,A,86,6.0NRT,305.4,61,D
-3.896,-38.872,329.1,1.8,1.3,2019-11-08,1550,A,77,6.0NRT,305.9,32.6,D
-4.098,-41.92,324.2,3.2,1.7,2019-11-08,1550,A,70,6.0NRT,299.3,65.3,D
-4.142,-42.241,324.2,3.4,1.7,2019-11-08,1550,A,41,6.0NRT,299.5,65.9,D
-3.82,-40.27,327.9,2.3,1.5,2019-11-08,1550,A,34,6.0NRT,292.6,46.4,D
-3.649,-39.507,324.4,2,1.4,2019-11-08,1550,A,66,6.0NRT,297.2,36.8,D
-3.587,-39.454,324.3,2,1.4,2019-11-08,1550,A,55,6.0NRT,300.2,28.4,D
-3.653,-40.406,333.6,2.4,1.5,2019-11-08,1550,A,78,6.0NRT,307,64.6,D
-3.656,-40.427,351,2.4,1.5,2019-11-08,1550,A,95,6.0NRT,305.7,178.3,D
-3.657,-40.41,337.4,2.4,1.5,2019-11-08,1550,A,83,6.0NRT,305.8,89.2,D
-3.66,-40.43,335.4,2.4,1.5,2019-11-08,1550,A,76,6.0NRT,303.4,81.3,D
-3.647,-40.433,327.8,2.4,1.5,2019-11-08,1550,A,59,6.0NRT,303.6,51.5,D
-3.634,-40.538,324.3,2.4,1.5,2019-11-08,1550,A,68,6.0NRT,303,38.6,D
-3.638,-40.559,330,2.4,1.5,2019-11-08,1550,A,79,6.0NRT,300.9,60,D
-3.491,-39.6,334.7,2,1.4,2019-11-08,1550,A,83,6.0NRT,300.6,63.2,D
-3.494,-39.618,323.4,2,1.4,2019-11-08,1550,A,51,6.0NRT,301.2,21,D
-3.624,-40.561,321.5,2.4,1.5,2019-11-08,1550,A,35,6.0NRT,300.2,26.9,D
-3.519,-40.568,350.2,2.4,1.5,2019-11-08,1550,A,89,6.0NRT,304,186.7,D
-3.522,-40.589,380.5,2.4,1.5,2019-11-08,1550,A,87,6.0NRT,302.4,523,D
-3.552,-40.81,327.4,2.5,1.5,2019-11-08,1550,A,62,6.0NRT,297.3,58.4,D
-3.512,-40.574,358.6,2.4,1.5,2019-11-08,1550,A,75,6.0NRT,305.3,253.3,D
-3.839,-43.097,319.9,3.9,1.8,2019-11-08,1550,A,32,6.0NRT,297.7,66,D
-3.48,-41.156,331.5,2.7,1.6,2019-11-08,1550,A,81,6.0NRT,296.5,92.9,D
-3.335,-40.175,332.3,2.2,1.5,2019-11-08,1550,A,82,6.0NRT,301.6,55.2,D
-3.469,-41.18,324,2.7,1.6,2019-11-08,1550,A,53,6.0NRT,295.2,62.3,D
-3.337,-40.182,333.8,2.2,1.5,2019-11-08,1550,A,84,6.0NRT,301,64.1,D
-3.476,-41.163,324.3,2.7,1.6,2019-11-08,1550,A,45,6.0NRT,296.5,57.9,D
-3.481,-41.307,328.7,2.8,1.6,2019-11-08,1550,A,78,6.0NRT,301.5,75.6,D
-3.3,-40.206,325.9,2.3,1.5,2019-11-08,1550,A,63,6.0NRT,297.8,37.8,D
-3.464,-42.26,322.5,3.3,1.7,2019-11-08,1550,A,0,6.0NRT,298.7,57.3,D
-3.198,-40.592,319.2,2.4,1.5,2019-11-08,1550,A,51,6.0NRT,299,17.3,D
-3.168,-42.342,336.6,3.3,1.7,2019-11-08,1550,A,82,6.0NRT,293.7,175.2,D
-3.172,-42.346,322.3,3.3,1.7,2019-11-08,1550,A,69,6.0NRT,293.2,76.9,D
-3.156,-42.348,329.5,3.3,1.7,2019-11-08,1550,A,82,6.0NRT,294.7,119.8,D
-2.983,-42.088,320.5,3.1,1.7,2019-11-08,1550,A,71,6.0NRT,298.7,44.5,D
-2.986,-42.116,330.5,3.2,1.7,2019-11-08,1550,A,82,6.0NRT,297.8,106.8,D
-2.985,-42.092,324.8,3.1,1.7,2019-11-08,1550,A,78,6.0NRT,298.9,68.6,D
-2.989,-42.12,326.5,3.2,1.7,2019-11-08,1550,A,80,6.0NRT,297.9,80.7,D
-19.838,-40.263,311.6,3.9,1.8,2019-11-08,1545,A,50,6.0NRT,278.2,45.6,D
-19.677,-40.023,319.5,3.8,1.8,2019-11-08,1545,A,35,6.0NRT,280.5,80,D
-19.262,-39.771,359.3,3.6,1.8,2019-11-08,1545,A,99,6.0NRT,296.4,473.9,D
-19.269,-39.777,331.2,3.6,1.8,2019-11-08,1545,A,81,6.0NRT,295.4,137.7,D
-19.253,-39.779,348.7,3.6,1.8,2019-11-08,1545,A,94,6.0NRT,297.4,326.6,D
-18.563,-41.017,326.2,4.3,1.9,2019-11-08,1545,A,79,6.0NRT,296.1,127.9,D
-18.562,-41.021,325.4,4.3,1.9,2019-11-08,1545,A,79,6.0NRT,296.3,121.3,D
-17.952,-40.029,353.6,3.6,1.8,2019-11-08,1545,A,97,6.0NRT,299.3,387.4,D
-17.935,-40.03,322.3,3.6,1.8,2019-11-08,1545,A,65,6.0NRT,298,63.7,D
-17.94,-40,326.9,3.6,1.8,2019-11-08,1545,A,80,6.0NRT,298.8,101.3,D
-17.944,-40.034,352.7,3.6,1.8,2019-11-08,1545,A,96,6.0NRT,299.8,375.5,D
-17.484,-39.247,350.2,3.1,1.7,2019-11-08,1545,A,95,6.0NRT,299.8,286.3,D
-17.483,-39.222,324.5,3.1,1.7,2019-11-08,1545,A,55,6.0NRT,298.8,81.4,D
-17.486,-39.251,343,3.1,1.7,2019-11-08,1545,A,91,6.0NRT,299.8,219.7,D
-17.322,-40.031,329.7,3.5,1.8,2019-11-08,1545,A,80,6.0NRT,302.1,116.9,D
-17.328,-40.038,328,3.5,1.8,2019-11-08,1545,A,79,6.0NRT,301.7,101.8,D
-16.908,-40.592,317.3,3.8,1.8,2019-11-08,1545,A,65,6.0NRT,301.9,39.6,D
-16.903,-40.597,317.4,3.8,1.8,2019-11-08,1545,A,63,6.0NRT,301.4,44,D
-16.342,-40.098,314.6,3.5,1.8,2019-11-08,1545,A,28,6.0NRT,297.9,35.1,D
-16.318,-40.884,330.9,4,1.9,2019-11-08,1545,A,61,6.0NRT,305,158.9,D
-16.321,-40.918,326.3,4,1.9,2019-11-08,1545,A,72,6.0NRT,304,132.9,D
-16.248,-41.039,349.8,4.1,1.9,2019-11-08,1545,A,95,6.0NRT,302.2,421.7,D
-16.252,-41.076,315.4,4.1,1.9,2019-11-08,1545,A,48,6.0NRT,300.8,52,D
-16.245,-41.043,350,4.1,1.9,2019-11-08,1545,A,95,6.0NRT,302.8,424.3,D
-15.819,-39.599,316.4,3.1,1.7,2019-11-08,1545,A,56,6.0NRT,297.6,41,D
-15.932,-40.901,321.4,3.9,1.8,2019-11-08,1545,A,69,6.0NRT,301.4,84.3,D
-15.818,-39.575,315.8,3.1,1.7,2019-11-08,1545,A,55,6.0NRT,295.4,38.8,D
-15.943,-40.909,317.4,3.9,1.8,2019-11-08,1545,A,51,6.0NRT,301.5,52.6,D
-15.716,-40.617,326.9,3.7,1.8,2019-11-08,1545,A,78,6.0NRT,300.5,109,D
-15.72,-40.65,316.7,3.8,1.8,2019-11-08,1545,A,48,6.0NRT,300.3,43.5,D
-15.128,-40.317,323.1,3.5,1.8,2019-11-08,1545,A,73,6.0NRT,300.2,59.3,D
-14.951,-40.059,316.5,3.3,1.7,2019-11-08,1545,A,53,6.0NRT,295,39,D
-14.95,-40.347,316.3,3.5,1.8,2019-11-08,1545,A,58,6.0NRT,298.1,30.3,D
-14.911,-41.503,320.1,4.3,1.9,2019-11-08,1545,A,64,6.0NRT,301,60.3,D
-14.904,-41.471,316.4,4.2,1.9,2019-11-08,1545,A,60,6.0NRT,299.9,40,D
-14.908,-41.511,317.1,4.3,1.9,2019-11-08,1545,A,54,6.0NRT,301.3,41.9,D
-14.558,-40.506,323.3,3.5,1.8,2019-11-08,1545,A,74,6.0NRT,305.6,45,D
-14.565,-40.511,323.3,3.5,1.8,2019-11-08,1545,A,73,6.0NRT,306.3,45.1,D
12.246,-86.049,314.4,1.2,1.1,2019-11-08,1610,T,70,6.0NRT,293.6,7.8,D
9.303,-75.865,311,3.1,1.7,2019-11-08,1610,T,46,6.0NRT,291.4,22.6,D
-2.907,-79.406,313.2,2.6,1.6,2019-11-08,1610,T,38,6.0NRT,290.9,38,D
-2.913,-79.412,314.4,2.6,1.6,2019-11-08,1610,T,44,6.0NRT,292.2,40.4,D
-4.127,-80.018,315.4,2.5,1.5,2019-11-08,1615,T,47,6.0NRT,291.6,24.8,D
-6.756,-79.706,325.8,2.9,1.6,2019-11-08,1615,T,79,6.0NRT,294.8,55.6,D
-6.76,-79.68,326.9,2.9,1.6,2019-11-08,1615,T,80,6.0NRT,294.1,64.7,D
-6.883,-79.434,322,3,1.7,2019-11-08,1615,T,63,6.0NRT,287.3,54.3,D
-7.718,-61.395,347.9,1.4,1.2,2019-11-08,1730,A,95,6.0NRT,294.6,87.7,D
-6.463,-54.996,327.1,1.2,1.1,2019-11-08,1730,A,56,6.0NRT,296.8,25.4,D
-6.332,-58.017,317.1,1,1,2019-11-08,1730,A,43,6.0NRT,298.6,8.5,D
-6.267,-57.896,311.1,1,1,2019-11-08,1730,A,59,6.0NRT,289.6,5.1,D
-6.801,-62.414,310,1.6,1.3,2019-11-08,1730,A,0,6.0NRT,290.5,11.6,D
-4.124,-55.429,318.7,1.2,1.1,2019-11-08,1730,A,75,6.0NRT,284.3,16.8,D
-3.948,-54.793,324.4,1.4,1.2,2019-11-08,1730,A,70,6.0NRT,292,22.2,D
-3.635,-54.683,327.8,1.4,1.2,2019-11-08,1730,A,78,6.0NRT,295.1,31.4,D
-2.882,-54.344,316.3,1.5,1.2,2019-11-08,1730,A,0,6.0NRT,289,13.3,D
-1.985,-50.744,314.9,3,1.6,2019-11-08,1730,A,32,6.0NRT,289.9,30.2,D
-1.985,-50.749,314.1,3,1.6,2019-11-08,1730,A,55,6.0NRT,290.1,28.5,D
-3.685,-64.474,312.5,2.1,1.4,2019-11-08,1730,A,33,6.0NRT,288.4,19.8,D
-3.647,-64.479,326.8,2.1,1.4,2019-11-08,1730,A,84,6.0NRT,290.2,60.8,D
-3.635,-64.577,311.2,2.1,1.4,2019-11-08,1730,A,58,6.0NRT,289.3,19.5,D
-2.455,-56.264,321.8,1.2,1.1,2019-11-08,1730,A,70,6.0NRT,283.1,21.8,D
-3.633,-64.563,310.3,2.1,1.4,2019-11-08,1730,A,54,6.0NRT,289.3,16.6,D
-3.584,-64.493,317.7,2.1,1.4,2019-11-08,1730,A,63,6.0NRT,290.1,33,D
-3.587,-64.512,321.1,2.1,1.4,2019-11-08,1730,A,71,6.0NRT,289.1,42.1,D
-1.871,-52.626,323.5,2.1,1.4,2019-11-08,1730,A,76,6.0NRT,290.9,40.8,D
-3.546,-65.173,314,2.4,1.5,2019-11-08,1730,A,68,6.0NRT,286.4,33.3,D
-2.937,-60.988,313.7,1.2,1.1,2019-11-08,1730,A,70,6.0NRT,290.9,9.7,D
-3.535,-65.159,310.8,2.4,1.5,2019-11-08,1730,A,66,6.0NRT,287.4,22.5,D
-3.538,-65.18,316.9,2.4,1.5,2019-11-08,1730,A,65,6.0NRT,287.7,41.1,D
-3.102,-64.97,308.3,2.3,1.5,2019-11-08,1730,A,60,6.0NRT,289,14.1,D
-3.139,-65.638,309.8,2.5,1.5,2019-11-08,1730,A,44,6.0NRT,286.6,27.5,D
-3.143,-65.622,311,2.5,1.5,2019-11-08,1730,A,57,6.0NRT,288,29.4,D
-3.028,-65.196,310,2.3,1.5,2019-11-08,1730,A,0,6.0NRT,285.4,20.8,D
-2.991,-65.579,381.6,2.5,1.5,2019-11-08,1730,A,100,6.0NRT,287.7,597,D
-2.994,-65.601,345.1,2.5,1.5,2019-11-08,1730,A,94,6.0NRT,284.6,188.2,D
-2.977,-65.581,309.6,2.5,1.5,2019-11-08,1730,A,58,6.0NRT,287.9,21.8,D
1.173,-52.926,310.4,2.3,1.5,2019-11-08,1730,A,43,6.0NRT,292,14.5,D
2.038,-55.827,331.9,1.4,1.2,2019-11-08,1730,A,67,6.0NRT,303.2,25.9,D
2.36,-59.555,316.8,1,1,2019-11-08,1730,A,62,6.0NRT,285.9,9.2,D
3.141,-61.097,312,1,1,2019-11-08,1730,A,37,6.0NRT,281.5,6.2,D
3.342,-60.018,320.3,1,1,2019-11-08,1730,A,26,6.0NRT,296,8.7,D
3.703,-59.558,337.6,1,1,2019-11-08,1730,A,76,6.0NRT,300.7,28.4,D
3.702,-59.567,332.1,1,1,2019-11-08,1730,A,63,6.0NRT,299.7,19.1,D
3.712,-59.559,341.2,1,1,2019-11-08,1730,A,75,6.0NRT,302.3,33,D
3.708,-59.586,332.4,1,1,2019-11-08,1730,A,73,6.0NRT,298.9,21,D
3.707,-59.595,323.9,1,1,2019-11-08,1730,A,35,6.0NRT,295.3,11.2,D
3.72,-59.569,339,1,1,2019-11-08,1730,A,89,6.0NRT,296.3,28.6,D
3.718,-59.578,356.4,1,1,2019-11-08,1730,A,98,6.0NRT,298.8,63.5,D
3.717,-59.587,355.3,1,1,2019-11-08,1730,A,97,6.0NRT,296.2,63.1,D
3.716,-59.596,327.9,1,1,2019-11-08,1730,A,51,6.0NRT,294.2,15.3,D
3.75,-59.547,333.7,1,1,2019-11-08,1730,A,85,6.0NRT,299.1,21.7,D
3.749,-59.555,342.7,1,1,2019-11-08,1730,A,91,6.0NRT,300.9,36.1,D
3.746,-60.289,318.9,1,1,2019-11-08,1730,A,42,6.0NRT,295.9,8,D
3.963,-59.148,341.2,1,1,2019-11-08,1730,A,85,6.0NRT,295.5,40,D
4.467,-60.971,313.4,1,1,2019-11-08,1730,A,57,6.0NRT,292.5,7.2,D
4.891,-60.01,312.7,1,1,2019-11-08,1730,A,43,6.0NRT,295,6.3,D
4.906,-61.561,327.1,1.1,1,2019-11-08,1730,A,82,6.0NRT,299.5,18.8,D
5.355,-60.369,315.2,1,1,2019-11-08,1730,A,47,6.0NRT,297.3,7.2,D
5.956,-57.31,327.6,1.3,1.1,2019-11-08,1730,A,80,6.0NRT,298.1,23.1,D
5.682,-60.531,318.8,1,1,2019-11-08,1730,A,72,6.0NRT,298.9,10.2,D
5.681,-60.54,316.7,1,1,2019-11-08,1730,A,69,6.0NRT,299.1,8.5,D
5.704,-60.444,314.9,1,1,2019-11-08,1730,A,65,6.0NRT,299,7.9,D
5.888,-60.765,338.7,1,1,2019-11-08,1730,A,90,6.0NRT,298.5,36.2,D
5.886,-60.774,353.1,1,1,2019-11-08,1730,A,97,6.0NRT,300.9,64.3,D
5.897,-60.766,315.2,1,1,2019-11-08,1730,A,67,6.0NRT,298.6,8.7,D
5.895,-60.775,326.3,1,1,2019-11-08,1730,A,81,6.0NRT,298.6,19.6,D
4.819,-68.67,317.1,3.2,1.7,2019-11-08,1730,A,59,6.0NRT,284.6,53.6,D
5.867,-70.135,320.3,4.1,1.9,2019-11-08,1730,A,75,6.0NRT,288.6,107.9,D
5.878,-70.107,309.4,4,1.9,2019-11-08,1730,A,40,6.0NRT,289.7,44.8,D
5.872,-70.143,322.9,4.1,1.9,2019-11-08,1730,A,74,6.0NRT,289.3,135.8,D
7.194,-63.589,320,1.2,1.1,2019-11-08,1730,A,65,6.0NRT,298,11.4,D
6.105,-70.7,308.6,4.4,1.9,2019-11-08,1730,A,50,6.0NRT,287.7,34.9,D
6.929,-65.769,320,1.8,1.3,2019-11-08,1730,A,76,6.0NRT,294.5,22.3,D
6.107,-70.708,308.2,4.4,1.9,2019-11-08,1730,A,46,6.0NRT,287.3,32.9,D
6.937,-65.777,319.4,1.8,1.3,2019-11-08,1730,A,75,6.0NRT,295.7,21.5,D
6.682,-68.188,310.4,2.8,1.6,2019-11-08,1730,A,52,6.0NRT,290.1,20.7,D
7.621,-65.225,319.5,1.6,1.2,2019-11-08,1730,A,64,6.0NRT,295.5,16.9,D
7.556,-65.722,325.1,1.7,1.3,2019-11-08,1730,A,78,6.0NRT,296.3,29.9,D
7.639,-65.556,318.9,1.6,1.3,2019-11-08,1730,A,44,6.0NRT,295.5,18.7,D
8.148,-65.245,317.5,1.5,1.2,2019-11-08,1730,A,57,6.0NRT,294.8,13.3,D
8.159,-65.985,317.8,1.7,1.3,2019-11-08,1730,A,70,6.0NRT,294.6,15.7,D
8.662,-67.784,313,2.3,1.5,2019-11-08,1730,A,65,6.0NRT,290.6,22.7,D
8.778,-67.555,314.3,2.2,1.5,2019-11-08,1730,A,66,6.0NRT,290.3,20,D
8.964,-66.873,320.2,2,1.4,2019-11-08,1730,A,62,6.0NRT,292.3,29.9,D
8.971,-66.862,319.9,2,1.4,2019-11-08,1730,A,75,6.0NRT,293,31.3,D
9.382,-64.549,333.4,1.3,1.1,2019-11-08,1730,A,81,6.0NRT,295.9,42.5,D
8.632,-69.525,309.4,3.2,1.7,2019-11-08,1730,A,57,6.0NRT,289.6,24.1,D
9.623,-63.693,312.7,1.2,1.1,2019-11-08,1730,A,49,6.0NRT,289.8,11,D
9.453,-64.826,313,1.4,1.2,2019-11-08,1730,A,46,6.0NRT,294.4,9.2,D
9.035,-69.75,309.4,3.3,1.7,2019-11-08,1730,A,43,6.0NRT,287.3,21.9,D
